candidate_id,tech,score
1505,JavaScript,3
1511,JavaScript,2
1516,JavaScript,1
1518,JavaScript,2
1534,JavaScript,2
1537,JavaScript,3
1548,JavaScript,2
1553,JavaScript,1
1565,JavaScript,2
1567,JavaScript,3
1568,JavaScript,5
1573,JavaScript,4
1580,JavaScript,4
1586,JavaScript,5
1603,JavaScript,1
1605,JavaScript,3
1612,JavaScript,1
1613,JavaScript,4
1618,JavaScript,3
1619,JavaScript,3
1620,JavaScript,1
1624,JavaScript,2
1630,JavaScript,4
1631,JavaScript,2
1639,JavaScript,2
1642,JavaScript,8
1658,JavaScript,3
1660,JavaScript,1
1664,JavaScript,4
1666,JavaScript,1
1669,JavaScript,2
1671,JavaScript,1
1683,JavaScript,2
1685,JavaScript,1
1692,JavaScript,1
1695,JavaScript,2
1696,JavaScript,2
1699,JavaScript,6
1700,JavaScript,1
1703,JavaScript,5
1705,JavaScript,4
1712,JavaScript,1
1718,JavaScript,3
1720,JavaScript,1
1728,JavaScript,1
1730,JavaScript,3
1736,JavaScript,2
1742,JavaScript,7
1743,JavaScript,2
1745,JavaScript,2
1747,JavaScript,1
1761,JavaScript,1
1788,JavaScript,3
1789,JavaScript,4
1790,JavaScript,2
1791,JavaScript,2
1792,JavaScript,1
1793,JavaScript,3
1794,JavaScript,2
1795,JavaScript,2
1802,JavaScript,4
1806,JavaScript,3
1807,JavaScript,1
1818,JavaScript,3
1820,JavaScript,1
1821,JavaScript,2
1824,JavaScript,1
1828,JavaScript,2
1830,JavaScript,4
1831,JavaScript,3
1835,JavaScript,3
1839,JavaScript,3
1841,JavaScript,2
1858,JavaScript,4
1859,JavaScript,1
1866,JavaScript,2
1868,JavaScript,3
1875,JavaScript,1
1879,JavaScript,1
1892,JavaScript,10
1894,JavaScript,1
1895,JavaScript,3
1900,JavaScript,1
1902,JavaScript,3
1909,JavaScript,8
1910,JavaScript,1
1919,JavaScript,3
1929,JavaScript,1
1930,JavaScript,1
1931,JavaScript,2
1938,JavaScript,3
1941,JavaScript,3
1949,JavaScript,1
1952,JavaScript,3
1954,JavaScript,5
1962,JavaScript,6
1969,JavaScript,4
1980,JavaScript,4
1983,JavaScript,1
1989,JavaScript,7
1990,JavaScript,1
1998,JavaScript,4
2003,JavaScript,1
2005,JavaScript,3
2008,JavaScript,2
2009,JavaScript,3
2011,JavaScript,1
2019,JavaScript,4
2024,JavaScript,3
2028,JavaScript,1
2029,JavaScript,3
2036,JavaScript,4
2040,JavaScript,3
2041,JavaScript,4
2042,JavaScript,5
2046,JavaScript,3
2047,JavaScript,2
2048,JavaScript,1
2057,JavaScript,2
2066,JavaScript,6
2072,JavaScript,3
2081,JavaScript,2
2086,JavaScript,3
2095,JavaScript,3
2096,JavaScript,2
2106,JavaScript,2
2108,JavaScript,1
2114,JavaScript,5
2132,JavaScript,6
2137,JavaScript,1
2139,JavaScript,6
2145,JavaScript,3
2150,JavaScript,5
2151,JavaScript,2
2154,JavaScript,5
2156,JavaScript,3
2158,JavaScript,4
2163,JavaScript,2
2164,JavaScript,1
2165,JavaScript,3
2169,JavaScript,5
2176,JavaScript,2
2182,JavaScript,1
2186,JavaScript,3
2191,JavaScript,3
2204,JavaScript,2
2215,JavaScript,2
2226,JavaScript,2
2233,JavaScript,2
2234,JavaScript,7
2238,JavaScript,3
2239,JavaScript,2
2247,JavaScript,1
2257,JavaScript,2
2263,JavaScript,1
2265,JavaScript,2
2270,JavaScript,2
2273,JavaScript,3
2278,JavaScript,4
2279,JavaScript,7
2280,JavaScript,2
2281,JavaScript,4
2283,JavaScript,1
2289,JavaScript,1
2295,JavaScript,1
2298,JavaScript,2
2301,JavaScript,1
2306,JavaScript,5
2308,JavaScript,5
2311,JavaScript,3
2324,JavaScript,1
2326,JavaScript,1
2327,JavaScript,2
2328,JavaScript,3
2334,JavaScript,1
2338,JavaScript,1
2342,JavaScript,4
2344,JavaScript,4
2345,JavaScript,4
2370,JavaScript,1
2375,JavaScript,5
2379,JavaScript,1
2387,JavaScript,3
2391,JavaScript,3
2393,JavaScript,2
2395,JavaScript,2
2396,JavaScript,5
2409,JavaScript,1
2412,JavaScript,2
2413,JavaScript,1
2415,JavaScript,2
2419,JavaScript,2
2421,JavaScript,1
2425,JavaScript,2
2426,JavaScript,4
2434,JavaScript,4
2436,JavaScript,2
2437,JavaScript,1
2438,JavaScript,2
2458,JavaScript,8
2463,JavaScript,7
2464,JavaScript,3
2468,JavaScript,3
2480,JavaScript,3
2483,JavaScript,3
2484,JavaScript,2
2493,JavaScript,2
2497,JavaScript,6
2498,JavaScript,1
2518,JavaScript,2
2524,JavaScript,2
2525,JavaScript,8
2529,JavaScript,4
2530,JavaScript,2
2531,JavaScript,3
2538,JavaScript,3
2539,JavaScript,2
2544,JavaScript,2
2546,JavaScript,2
2550,JavaScript,3
2555,JavaScript,3
2559,JavaScript,5
2570,JavaScript,3
2573,JavaScript,5
2585,JavaScript,6
2586,JavaScript,3
2590,JavaScript,3
2595,JavaScript,1
2599,JavaScript,2
2600,JavaScript,5
2602,JavaScript,1
2605,JavaScript,6
2609,JavaScript,4
2612,JavaScript,3
2614,JavaScript,3
2622,JavaScript,3
2629,JavaScript,1
2630,JavaScript,4
2633,JavaScript,3
2638,JavaScript,6
2641,JavaScript,2
2642,JavaScript,6
2644,JavaScript,2
2647,JavaScript,4
2649,JavaScript,1
2651,JavaScript,6
2654,JavaScript,5
2657,JavaScript,1
2660,JavaScript,5
2666,JavaScript,2
2673,JavaScript,4
2687,JavaScript,2
2690,JavaScript,1
2692,JavaScript,1
2695,JavaScript,6
2699,JavaScript,2
2701,JavaScript,2
2706,JavaScript,3
2710,JavaScript,6
2711,JavaScript,2
2713,JavaScript,2
2716,JavaScript,1
2720,JavaScript,3
2721,JavaScript,3
2723,JavaScript,1
2727,JavaScript,1
2734,JavaScript,1
2735,JavaScript,3
2737,JavaScript,3
2744,JavaScript,2
2745,JavaScript,6
2747,JavaScript,2
2748,JavaScript,3
2752,JavaScript,3
2754,JavaScript,1
2756,JavaScript,2
2775,JavaScript,2
2778,JavaScript,5
2779,JavaScript,5
2787,JavaScript,5
2788,JavaScript,7
2794,JavaScript,4
2799,JavaScript,4
2801,JavaScript,4
2805,JavaScript,2
2807,JavaScript,2
2818,JavaScript,2
2825,JavaScript,1
2828,JavaScript,1
2837,JavaScript,2
2838,JavaScript,1
2847,JavaScript,2
2862,JavaScript,5
2865,JavaScript,4
2869,JavaScript,4
2872,JavaScript,3
2876,JavaScript,2
2878,JavaScript,2
2879,JavaScript,1
2880,JavaScript,3
2885,JavaScript,3
2889,JavaScript,2
2901,JavaScript,2
2906,JavaScript,3
2912,JavaScript,2
2920,JavaScript,2
2925,JavaScript,1
2926,JavaScript,2
2932,JavaScript,4
2935,JavaScript,4
2939,JavaScript,4
2945,JavaScript,6
2953,JavaScript,4
2955,JavaScript,2
2959,JavaScript,2
2961,JavaScript,1
2963,JavaScript,3
2971,JavaScript,2
2973,JavaScript,4
2977,JavaScript,8
2980,JavaScript,2
2986,JavaScript,3
2993,JavaScript,5
2994,JavaScript,4
2996,JavaScript,1
3013,JavaScript,2
3017,JavaScript,3
3019,JavaScript,5
3023,JavaScript,3
3024,JavaScript,6
3027,JavaScript,3
3031,JavaScript,5
3041,JavaScript,1
3042,JavaScript,3
3043,JavaScript,2
3051,JavaScript,2
3054,JavaScript,1
3059,JavaScript,1
3063,JavaScript,3
3071,JavaScript,3
3081,JavaScript,2
3083,JavaScript,1
3087,JavaScript,2
3094,JavaScript,5
3098,JavaScript,2
3102,JavaScript,2
3105,JavaScript,4
3107,JavaScript,2
3117,JavaScript,1
3123,JavaScript,2
3125,JavaScript,1
3126,JavaScript,3
3127,JavaScript,3
3128,JavaScript,4
3134,JavaScript,1
3136,JavaScript,1
3141,JavaScript,1
3143,JavaScript,5
3149,JavaScript,2
3153,JavaScript,2
3156,JavaScript,2
3160,JavaScript,2
3167,JavaScript,1
3170,JavaScript,1
3174,JavaScript,4
3176,JavaScript,7
3178,JavaScript,2
3185,JavaScript,2
3186,JavaScript,5
3195,JavaScript,7
3198,JavaScript,4
3208,JavaScript,4
3222,JavaScript,2
3224,JavaScript,4
3227,JavaScript,2
3235,JavaScript,4
3236,JavaScript,5
3238,JavaScript,4
3245,JavaScript,1
3248,JavaScript,3
3255,JavaScript,4
3258,JavaScript,1
3261,JavaScript,6
3263,JavaScript,2
3267,JavaScript,3
3271,JavaScript,3
3273,JavaScript,1
3279,JavaScript,4
3281,JavaScript,2
3295,JavaScript,5
3306,JavaScript,2
3309,JavaScript,6
3310,JavaScript,3
3314,JavaScript,1
3321,JavaScript,2
3323,JavaScript,2
3324,JavaScript,5
3326,JavaScript,1
3340,JavaScript,1
3356,JavaScript,10
3357,JavaScript,4
3359,JavaScript,5
3364,JavaScript,2
3366,JavaScript,1
3372,JavaScript,2
3378,JavaScript,1
3379,JavaScript,4
3381,JavaScript,2
3383,JavaScript,1
3385,JavaScript,4
3390,JavaScript,1
3391,JavaScript,1
3394,JavaScript,1
3398,JavaScript,4
3401,JavaScript,3
3402,JavaScript,5
3405,JavaScript,6
3407,JavaScript,4
3411,JavaScript,5
3420,JavaScript,5
3422,JavaScript,1
3424,JavaScript,1
3435,JavaScript,4
3444,JavaScript,2
3451,JavaScript,3
3456,JavaScript,2
3460,JavaScript,6
3463,JavaScript,2
3466,JavaScript,6
3469,JavaScript,5
3471,JavaScript,2
3476,JavaScript,1
3478,JavaScript,3
3482,JavaScript,5
3484,JavaScript,1
3486,JavaScript,3
3487,JavaScript,7
3488,JavaScript,1
3493,JavaScript,2
3495,JavaScript,2
3499,JavaScript,5
3501,JavaScript,2
3502,JavaScript,1
3506,JavaScript,2
3508,JavaScript,3
3517,JavaScript,4
3520,JavaScript,4
3523,JavaScript,4
3524,JavaScript,5
3527,JavaScript,4
3530,JavaScript,4
3548,JavaScript,3
3551,JavaScript,1
3553,JavaScript,3
3555,JavaScript,1
3561,JavaScript,2
3564,JavaScript,6
3571,JavaScript,1
3583,JavaScript,4
3584,JavaScript,2
3585,JavaScript,4
3591,JavaScript,2
3593,JavaScript,2
3608,JavaScript,9
3613,JavaScript,5
3619,JavaScript,4
3623,JavaScript,4
3631,JavaScript,3
3632,JavaScript,6
3635,JavaScript,1
3640,JavaScript,2
3644,JavaScript,1
3664,JavaScript,2
3670,JavaScript,3
3681,JavaScript,6
3683,JavaScript,2
3684,JavaScript,2
3689,JavaScript,4
3692,JavaScript,6
3694,JavaScript,2
3696,JavaScript,1
3700,JavaScript,1
3701,JavaScript,4
3706,JavaScript,4
3711,JavaScript,7
3713,JavaScript,2
3714,JavaScript,5
3720,JavaScript,3
3730,JavaScript,3
3739,JavaScript,2
3746,JavaScript,7
3751,JavaScript,2
3752,JavaScript,5
3754,JavaScript,4
3756,JavaScript,3
3766,JavaScript,1
3781,JavaScript,7
3782,JavaScript,1
3785,JavaScript,3
3789,JavaScript,1
3791,JavaScript,4
3796,JavaScript,4
3799,JavaScript,2
3806,JavaScript,1
3808,JavaScript,2
3809,JavaScript,2
3817,JavaScript,4
3821,JavaScript,7
3823,JavaScript,1
3832,JavaScript,3
3844,JavaScript,4
3857,JavaScript,5
3865,JavaScript,3
3868,JavaScript,2
3876,JavaScript,1
3877,JavaScript,2
3880,JavaScript,1
3881,JavaScript,4
3884,JavaScript,2
3891,JavaScript,3
3897,JavaScript,1
3898,JavaScript,2
3901,JavaScript,3
3902,JavaScript,1
3906,JavaScript,6
3908,JavaScript,1
3911,JavaScript,1
3921,JavaScript,2
3923,JavaScript,2
3924,JavaScript,1
3929,JavaScript,2
3932,JavaScript,1
3933,JavaScript,2
3952,JavaScript,1
3959,JavaScript,2
3969,JavaScript,1
3973,JavaScript,4
3976,JavaScript,4
3978,JavaScript,4
3980,JavaScript,2
3981,JavaScript,4
3994,JavaScript,3
4000,JavaScript,2
4014,JavaScript,4
4016,JavaScript,2
4020,JavaScript,3
4024,JavaScript,3
4026,JavaScript,3
4028,JavaScript,3
4029,JavaScript,2
4031,JavaScript,1
4034,JavaScript,5
4044,JavaScript,3
4047,JavaScript,3
4050,JavaScript,2
4052,JavaScript,1
4056,JavaScript,4
4061,JavaScript,2
4062,JavaScript,3
4065,JavaScript,1
4069,JavaScript,5
4070,JavaScript,1
4072,JavaScript,1
4076,JavaScript,6
4079,JavaScript,8
4081,JavaScript,6
4082,JavaScript,4
4084,JavaScript,3
4097,JavaScript,3
4099,JavaScript,7
4102,JavaScript,4
4111,JavaScript,1
4118,JavaScript,1
4120,JavaScript,4
4126,JavaScript,4
4135,JavaScript,2
4141,JavaScript,2
4143,JavaScript,4
4144,JavaScript,3
4145,JavaScript,3
4147,JavaScript,2
4149,JavaScript,3
4151,JavaScript,2
4156,JavaScript,4
4157,JavaScript,6
4177,JavaScript,2
4178,JavaScript,3
4180,JavaScript,5
4187,JavaScript,3
4225,JavaScript,6
4226,JavaScript,1
4227,JavaScript,3
4230,JavaScript,2
4241,JavaScript,3
4252,JavaScript,1
4253,JavaScript,1
4263,JavaScript,1
4271,JavaScript,4
4277,JavaScript,3
4278,JavaScript,1
4287,JavaScript,2
4295,JavaScript,2
4302,JavaScript,6
4304,JavaScript,1
4312,JavaScript,4
4314,JavaScript,2
4317,JavaScript,3
4320,JavaScript,2
4325,JavaScript,1
4334,JavaScript,7
4341,JavaScript,2
4347,JavaScript,2
4356,JavaScript,4
4365,JavaScript,3
4366,JavaScript,3
4368,JavaScript,2
4369,JavaScript,3
4372,JavaScript,4
4378,JavaScript,6
4380,JavaScript,1
4381,JavaScript,3
4388,JavaScript,1
4389,JavaScript,7
4390,JavaScript,2
4400,JavaScript,2
4402,JavaScript,4
4403,JavaScript,4
4407,JavaScript,6
4408,JavaScript,2
4409,JavaScript,3
4415,JavaScript,3
4423,JavaScript,3
4426,JavaScript,1
4427,JavaScript,4
4428,JavaScript,1
4431,JavaScript,6
4436,JavaScript,5
4440,JavaScript,3
4446,JavaScript,1
4454,JavaScript,6
4460,JavaScript,2
4463,JavaScript,4
4468,JavaScript,1
4469,JavaScript,3
4471,JavaScript,2
4489,JavaScript,3
4501,JavaScript,3
4509,JavaScript,1
4514,JavaScript,3
4517,JavaScript,2
4521,JavaScript,1
4528,JavaScript,2
4529,JavaScript,4
4537,JavaScript,6
4538,JavaScript,8
4542,JavaScript,5
4544,JavaScript,3
4548,JavaScript,2
4550,JavaScript,3
4552,JavaScript,6
4558,JavaScript,3
4561,JavaScript,4
4566,JavaScript,1
4570,JavaScript,10
4573,JavaScript,2
4588,JavaScript,2
4592,JavaScript,4
4598,JavaScript,4
4599,JavaScript,3
4617,JavaScript,3
4619,JavaScript,6
4634,JavaScript,2
4638,JavaScript,5
4644,JavaScript,3
4648,JavaScript,2
4649,JavaScript,2
4654,JavaScript,1
4659,JavaScript,2
4663,JavaScript,3
4670,JavaScript,6
4671,JavaScript,3
4676,JavaScript,1
4680,JavaScript,1
4682,JavaScript,3
4684,JavaScript,8
4692,JavaScript,2
4694,JavaScript,1
2,Python,3
8,Python,4
15,Python,5
26,Python,3
28,Python,2
29,Python,2
35,Python,4
39,Python,1
42,Python,9
46,Python,3
47,Python,2
54,Python,3
56,Python,2
57,Python,4
63,Python,3
65,Python,3
66,Python,5
68,Python,1
75,Python,7
76,Python,1
85,Python,2
86,Python,1
93,Python,6
97,Python,4
103,Python,5
109,Python,1
111,Python,3
113,Python,4
115,Python,3
116,Python,2
121,Python,2
132,Python,2
135,Python,3
137,Python,3
139,Python,4
142,Python,5
143,Python,2
146,Python,1
149,Python,2
152,Python,3
155,Python,4
159,Python,3
160,Python,7
164,Python,3
170,Python,4
172,Python,2
176,Python,2
178,Python,5
185,Python,1
189,Python,1
204,Python,6
214,Python,2
216,Python,2
219,Python,3
221,Python,3
223,Python,3
224,Python,4
227,Python,3
229,Python,4
233,Python,1
241,Python,6
242,Python,2
244,Python,2
245,Python,2
249,Python,3
257,Python,3
262,Python,3
267,Python,6
269,Python,2
270,Python,2
271,Python,2
272,Python,1
274,Python,4
381,Python,1
387,Python,3
391,Python,8
393,Python,3
396,Python,3
397,Python,4
401,Python,4
403,Python,4
405,Python,3
407,Python,2
412,Python,2
415,Python,1
425,Python,1
427,Python,3
431,Python,3
433,Python,2
434,Python,3
441,Python,4
445,Python,5
446,Python,3
455,Python,1
456,Python,3
459,Python,5
460,Python,1
461,Python,4
469,Python,1
479,Python,6
488,Python,4
489,Python,7
490,Python,2
495,Python,1
496,Python,7
500,Python,3
505,Python,4
508,Python,4
509,Python,4
519,Python,6
520,Python,2
521,Python,1
525,Python,2
529,Python,2
536,Python,1
539,Python,3
542,Python,4
547,Python,7
559,Python,6
564,Python,4
567,Python,2
571,Python,1
572,Python,5
579,Python,1
587,Python,1
591,Python,1
595,Python,1
596,Python,5
597,Python,6
602,Python,5
603,Python,1
604,Python,5
605,Python,2
607,Python,1
609,Python,3
613,Python,3
616,Python,5
624,Python,6
627,Python,3
628,Python,2
638,Python,6
639,Python,4
641,Python,1
644,Python,2
650,Python,4
658,Python,4
661,Python,4
663,Python,3
669,Python,1
671,Python,3
674,Python,6
675,Python,2
680,Python,1
682,Python,1
687,Python,5
690,Python,5
719,Python,2
721,Python,3
725,Python,1
729,Python,2
730,Python,3
732,Python,4
734,Python,3
738,Python,5
740,Python,3
744,Python,2
750,Python,1
751,Python,2
758,Python,2
760,Python,1
761,Python,1
764,Python,1
766,Python,3
771,Python,3
772,Python,3
773,Python,2
775,Python,5
781,Python,4
782,Python,4
783,Python,3
788,Python,6
796,Python,1
800,Python,2
804,Python,2
808,Python,1
812,Python,2
815,Python,1
822,Python,4
824,Python,1
828,Python,4
836,Python,2
837,Python,3
838,Python,2
840,Python,2
842,Python,5
856,Python,1
858,Python,1
860,Python,1
862,Python,5
863,Python,2
865,Python,4
867,Python,2
868,Python,1
869,Python,1
870,Python,1
881,Python,6
884,Python,4
885,Python,1
887,Python,3
892,Python,1
894,Python,1
903,Python,3
905,Python,2
906,Python,7
907,Python,4
911,Python,6
915,Python,3
918,Python,1
920,Python,1
924,Python,4
927,Python,5
935,Python,3
939,Python,3
943,Python,4
944,Python,1
947,Python,2
954,Python,3
956,Python,3
959,Python,1
961,Python,2
966,Python,3
969,Python,5
973,Python,5
977,Python,3
989,Python,2
995,Python,4
997,Python,3
998,Python,1
999,Python,4
1007,Python,2
1008,Python,4
1013,Python,2
1019,Python,2
1020,Python,5
1026,Python,4
1027,Python,1
1031,Python,4
1033,Python,6
1042,Python,3
1043,Python,1
1051,Python,9
1052,Python,2
1059,Python,3
1067,Python,3
1082,Python,7
1087,Python,2
1090,Python,3
1091,Python,2
1097,Python,7
1098,Python,3
1106,Python,10
1122,Python,1
1123,Python,1
1124,Python,3
1128,Python,4
1134,Python,5
1146,Python,6
1150,Python,4
1151,Python,1
1169,Python,1
1170,Python,10
1171,Python,1
1181,Python,3
1183,Python,2
1186,Python,5
1190,Python,4
1195,Python,3
1198,Python,2
1199,Python,1
1205,Python,1
1207,Python,1
1208,Python,4
1211,Python,5
1213,Python,4
1223,Python,6
1231,Python,3
1238,Python,3
1239,Python,3
1241,Python,1
1243,Python,2
1253,Python,3
1261,Python,3
1263,Python,7
1264,Python,3
1265,Python,2
1266,Python,3
1267,Python,6
1269,Python,3
1273,Python,3
1279,Python,7
1280,Python,3
1289,Python,1
1291,Python,4
1293,Python,3
1295,Python,2
1297,Python,4
1298,Python,6
1305,Python,2
1314,Python,3
1315,Python,5
1319,Python,2
1321,Python,4
1322,Python,1
1327,Python,2
1330,Python,1
1331,Python,1
1348,Python,3
1351,Python,1
1353,Python,1
1359,Python,3
1361,Python,4
1362,Python,1
1369,Python,5
1375,Python,2
1377,Python,4
1378,Python,4
1379,Python,3
1381,Python,2
1382,Python,4
1383,Python,3
1388,Python,3
1392,Python,3
1395,Python,3
1398,Python,2
1400,Python,1
1402,Python,2
1407,Python,2
1408,Python,5
1412,Python,2
1414,Python,6
1415,Python,6
1417,Python,1
1427,Python,2
1429,Python,2
1432,Python,2
1435,Python,4
1443,Python,6
1451,Python,5
1458,Python,5
1460,Python,6
1464,Python,2
1467,Python,1
1470,Python,2
1471,Python,5
1477,Python,2
1485,Python,3
1486,Python,3
1493,Python,3
1500,Python,2
1502,Python,3
1511,Python,7
1514,Python,2
1527,Python,4
1529,Python,5
1532,Python,4
1535,Python,1
1536,Python,2
1537,Python,2
1541,Python,7
1542,Python,5
1549,Python,2
1553,Python,2
1559,Python,4
1562,Python,2
1565,Python,1
1567,Python,6
1568,Python,2
1571,Python,4
1580,Python,5
1583,Python,1
1591,Python,1
1595,Python,3
1596,Python,4
1598,Python,5
1604,Python,1
1613,Python,3
1614,Python,1
1615,Python,2
1619,Python,4
1625,Python,3
1626,Python,2
1630,Python,2
1634,Python,4
1639,Python,6
1641,Python,7
1642,Python,6
1648,Python,2
1650,Python,5
1651,Python,3
1652,Python,2
1667,Python,5
1674,Python,3
1677,Python,2
1680,Python,4
1684,Python,3
1695,Python,4
1700,Python,2
1703,Python,1
1707,Python,1
1712,Python,2
1713,Python,3
1715,Python,4
1728,Python,5
1729,Python,5
1739,Python,2
1741,Python,1
1750,Python,3
1754,Python,2
1763,Python,4
1767,Python,1
1770,Python,4
1776,Python,1
1782,Python,2
1786,Python,1
1790,Python,4
1792,Python,1
1794,Python,8
1795,Python,9
1798,Python,3
1799,Python,4
1801,Python,2
1802,Python,4
1805,Python,5
1806,Python,3
1809,Python,2
1811,Python,7
1813,Python,6
1821,Python,5
1824,Python,4
1830,Python,5
1841,Python,3
1848,Python,3
1851,Python,2
1852,Python,5
1855,Python,2
1856,Python,1
1857,Python,1
1858,Python,2
1860,Python,4
1874,Python,2
1875,Python,4
1876,Python,5
1877,Python,1
1883,Python,2
1899,Python,5
1900,Python,4
1902,Python,3
1903,Python,5
1905,Python,2
1906,Python,6
1910,Python,5
1914,Python,7
1916,Python,2
1925,Python,2
1928,Python,3
1929,Python,5
1933,Python,2
1947,Python,3
1949,Python,2
1957,Python,4
1958,Python,2
1962,Python,2
1966,Python,6
1967,Python,5
1969,Python,4
1980,Python,2
1988,Python,1
1989,Python,1
1990,Python,1
1992,Python,5
1998,Python,4
2010,Python,3
2011,Python,2
2013,Python,5
2014,Python,2
2018,Python,1
2019,Python,5
2020,Python,2
2022,Python,5
2023,Python,4
2024,Python,2
2028,Python,2
2031,Python,4
2032,Python,3
2035,Python,3
2036,Python,1
2037,Python,3
2041,Python,4
2042,Python,1
2043,Python,4
2047,Python,2
2052,Python,2
2055,Python,4
2060,Python,2
2063,Python,3
2065,Python,4
2069,Python,8
2073,Python,2
2075,Python,6
2078,Python,2
2079,Python,2
2085,Python,7
2086,Python,1
2089,Python,6
2095,Python,2
2099,Python,1
2100,Python,4
2103,Python,3
2111,Python,3
2112,Python,5
2119,Python,4
2121,Python,3
2139,Python,3
2151,Python,7
2152,Python,4
2154,Python,7
2156,Python,3
2161,Python,6
2168,Python,3
2170,Python,2
2172,Python,1
2181,Python,1
2182,Python,4
2185,Python,3
2186,Python,3
2187,Python,4
2188,Python,3
2207,Python,1
2208,Python,3
2209,Python,2
2213,Python,2
2214,Python,1
2220,Python,1
2229,Python,5
2232,Python,1
2233,Python,2
2238,Python,2
2239,Python,2
2242,Python,1
2251,Python,1
2259,Python,3
2266,Python,2
2273,Python,3
2274,Python,7
2282,Python,1
2284,Python,6
2287,Python,2
2289,Python,1
2291,Python,4
2296,Python,4
2298,Python,3
2299,Python,3
2300,Python,3
2308,Python,2
2311,Python,2
2314,Python,2
2317,Python,3
2321,Python,4
2323,Python,5
2324,Python,5
2327,Python,2
2336,Python,1
2338,Python,2
2342,Python,2
2346,Python,1
2347,Python,4
2352,Python,5
2353,Python,1
2363,Python,4
2366,Python,4
2367,Python,4
2370,Python,2
2372,Python,2
2374,Python,1
2376,Python,2
2377,Python,1
2384,Python,3
2385,Python,3
2387,Python,4
2389,Python,1
2395,Python,3
2402,Python,2
2420,Python,1
2425,Python,4
2431,Python,4
2432,Python,4
2436,Python,5
2437,Python,3
2439,Python,1
2464,Python,2
2465,Python,2
2472,Python,2
2477,Python,4
2484,Python,2
2486,Python,4
2489,Python,5
2493,Python,3
2495,Python,6
2500,Python,5
2502,Python,4
2509,Python,1
2513,Python,5
2515,Python,2
2518,Python,5
2521,Python,3
2524,Python,3
2525,Python,4
2526,Python,5
2529,Python,4
2532,Python,2
2544,Python,1
2545,Python,1
2548,Python,3
2551,Python,3
2552,Python,1
2555,Python,5
2557,Python,5
2572,Python,2
2573,Python,7
2580,Python,3
2586,Python,4
2588,Python,5
2589,Python,3
2590,Python,2
2595,Python,1
2597,Python,6
2601,Python,1
2606,Python,3
2612,Python,2
2613,Python,2
2614,Python,1
2618,Python,6
2621,Python,4
2623,Python,1
2625,Python,2
2628,Python,3
2629,Python,3
2630,Python,6
2638,Python,6
2641,Python,4
2643,Python,3
2649,Python,3
2650,Python,3
2654,Python,3
2659,Python,2
2679,Python,6
2680,Python,5
2683,Python,3
2685,Python,8
2686,Python,5
2692,Python,7
2693,Python,3
2696,Python,3
2703,Python,4
2711,Python,1
2713,Python,2
2715,Python,5
2723,Python,2
2727,Python,4
2728,Python,1
2733,Python,5
2734,Python,2
2735,Python,2
2741,Python,3
2742,Python,1
2743,Python,2
2748,Python,4
2752,Python,2
2762,Python,6
2763,Python,4
2764,Python,5
2776,Python,4
2777,Python,3
2784,Python,1
2788,Python,4
2791,Python,2
2794,Python,4
2798,Python,1
2805,Python,6
2808,Python,5
2810,Python,3
2811,Python,1
2812,Python,4
2814,Python,2
2820,Python,1
2835,Python,6
2837,Python,4
2839,Python,1
2842,Python,2
2844,Python,1
2849,Python,4
2851,Python,1
2857,Python,2
2860,Python,4
2861,Python,4
2862,Python,5
2866,Python,5
2873,Python,1
2877,Python,4
2878,Python,6
2879,Python,7
2881,Python,3
2895,Python,1
2896,Python,1
2901,Python,3
2913,Python,1
2926,Python,5
2932,Python,5
2933,Python,5
2934,Python,6
2935,Python,2
2936,Python,3
2941,Python,5
2942,Python,2
2944,Python,4
2953,Python,3
2961,Python,2
2967,Python,4
2973,Python,2
2977,Python,3
2979,Python,3
2980,Python,3
2987,Python,1
2989,Python,1
2994,Python,1
3002,Python,1
3005,Python,1
3016,Python,5
3017,Python,2
3019,Python,2
3030,Python,3
3038,Python,2
3044,Python,2
3046,Python,5
3051,Python,2
3052,Python,2
3055,Python,4
3059,Python,3
3061,Python,3
3068,Python,2
3074,Python,1
3082,Python,3
3083,Python,2
3084,Python,4
3089,Python,3
3092,Python,1
3093,Python,6
3096,Python,1
3099,Python,4
3102,Python,7
3104,Python,2
3105,Python,1
3107,Python,4
3111,Python,8
3114,Python,2
3116,Python,6
3123,Python,2
3126,Python,9
3127,Python,3
3141,Python,1
3144,Python,3
3152,Python,3
3159,Python,4
3161,Python,4
3163,Python,1
3166,Python,3
3170,Python,4
3171,Python,2
3175,Python,2
3176,Python,2
3183,Python,4
3198,Python,2
3201,Python,4
3204,Python,2
3205,Python,9
3208,Python,4
3222,Python,2
3226,Python,4
3227,Python,3
3228,Python,1
3233,Python,3
3240,Python,3
3246,Python,1
3252,Python,5
3255,Python,2
3261,Python,2
3262,Python,5
3263,Python,3
3264,Python,6
3266,Python,2
3268,Python,4
3271,Python,4
3277,Python,1
3279,Python,2
3282,Python,5
3286,Python,4
3292,Python,3
3294,Python,1
3298,Python,4
3301,Python,3
3305,Python,3
3307,Python,4
3308,Python,1
3311,Python,1
3321,Python,3
3323,Python,5
3324,Python,2
3325,Python,2
3326,Python,3
3328,Python,3
3332,Python,6
3334,Python,3
3345,Python,5
3346,Python,2
3348,Python,1
3349,Python,8
3351,Python,5
3352,Python,4
3354,Python,3
3356,Python,2
3358,Python,2
3359,Python,2
3366,Python,2
